"ID","nombrecompleto","INSTITUCION","Pais","LatLong","CostoPasajes","costoNota","CostoViaticos","ViaticosNota","INFORME","informeNumber"
971,"Alex Perez","Ministerio de la Presidencia","polonia","52:20'","4223.95",,600,,"no",0
969,"Alex Perez","Ministerio de la Presidencia","polonia","52:20'","7692.05",,7200,,"no",0
970,"Alex Perez","Ministerio de la Presidencia","república dominicana","19:-70,666667'","1994.8",,2000,,"no",0
961,"Alex Perez","Ministerio de la Presidencia","república dominicana","19:-70,666667'","2130.59",,875,,"no",0
519,"Alex Van Der Hans","AIG","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por El Funcionario",2000,,"no",0
1500,"Alex Villa","Ministerio de Seguridad Pública","costa rica","10:-84'",,"Auspiciado",400,,"no",0
1486,"Alex Villa","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",4500,,"no",0
1510,"Alex Villa","Ministerio de Seguridad Pública","nicaragua","13:-85'",,"Auspiciado",300,,"no",0
2716,"Alexa Espino","MITRADEL","colombia","4:-72'",,,1400,,"no",0
2708,"Alexa Espino","MITRADEL","costa rica","10:-84'",,,315,,"no",0
2767,"Alexa Espino","MITRADEL","costa rica","10:-84'",,,1820,,"no",0
318,"Alexa Espino","MITRADEL","costa rica","10:-84'","668.77",,1400,,"pdf",1
237,"Alexa Espino","MITRADEL","suiza","47:8'","1361.71",,7200,,"pdf",1
2295,"Alexander Montero","Ministerio del Ambiente","brasil","-10:-55'",,,810,,"no",0
1670,"Alexander Montero","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
2045,"Alexander Montero","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
2029,"Alexander Montero","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,525,,"no",0
3028,"Alexander Santoya","MICI","corea del sur","37:127,5'","1577.52",,4800,,"no",0
116,"Alexander Santoya","MICI","corea del sur","37:127,5'","2945.48",,5400,,"pdf",1
3038,"Alexander Santoya","MICI","costa rica","10:-84'","205.79",,1600,,"no",0
3076,"Alexander Santoya","MICI","honduras","15:-86,5'","537.7",,2400,,"no",0
3053,"Alexander Santoya","MICI","honduras","15:-86,5'","673.7",,1200,,"no",0
3065,"Alexander Santoya","MICI","honduras","15:-86,5'","682.96",,1200,,"no",0
94,"Alexander Santoya","MICI","honduras","15:-86,5'","916.74",,2000,,"pdf",1
2987,"Alexander Santoya","MICI","nicaragua","13:-85'","385.54",,2000,,"no",0
134,"Alexander Santoya","MICI","nicaragua","13:-85'","463.57",,1600,,"pdf",1
158,"Alexander Santoya","MICI","nicaragua","13:-85'","710.06",,2000,,"pdf",1
1604,"Alexia Soto","Ministerio de Seguridad Pública","corea del sur","37:127,5'",,"Convenio Marco",9600,,"no",0
977,"Alexis Almanza","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","256.41",,1800,,"no",0
1545,"Alexis Almanza","Ministerio de Seguridad Pública","holanda","52,5:5,75'",,"Convenio Marco",3000,,"no",0
1564,"Alexis Almanza","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
975,"Alexis Bethancourt","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1467.16",,,,"no",0
982,"Alexis Bethancourt","Ministerio de la Presidencia","colombia","4:-72'",,,100,,"no",0
1484,"Alexis Bethancourt","Ministerio de Seguridad Pública","colombia","4:-72'",,"Convenio Marco",1000,,"no",0
983,"Alexis Bethancourt","Ministerio de la Presidencia","corea del norte","40:127'","3092.17",,5400,,"no",0
1477,"Alexis Bethancourt","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",1800,,"no",0
1481,"Alexis Bethancourt","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",3600,,"no",0
980,"Alexis Bethancourt","Ministerio de la Presidencia","francia","46:2'","1070.03",,4800,,"no",0
984,"Alexis Bethancourt","Ministerio de la Presidencia","francia","46:2'","1257.42",,4800,,"no",0
976,"Alexis Bethancourt","Ministerio de la Presidencia","méxico","23:-102'",952,,1750,,"no",0
979,"Alexis Bethancourt","Ministerio de la Presidencia","méxico","23:-102'","1544.32",,2450,,"no",0
981,"Alexis Bethancourt","Ministerio de la Presidencia","nicaragua","13:-85'",,,500,,"no",0
978,"Alexis Bethancourt","Ministerio de la Presidencia","taiwan","24:121'",,,1260,,"no",0
1479,"Alexis Bethancourt","Ministerio de Seguridad Pública","trinidad y tobago","11:-61'",,"Convenio Marco",400,,"no",0
3008,"Alexis Pineda","MICI","guatemala","15,5:-90,25'","730.1",,800,,"no",0
3059,"Alexis Pineda","MICI","honduras","15:-86,5'","742.59",,2000,,"no",0
95,"Alexis Pineda","MICI","honduras","15:-86,5'","1143.78",,400,,"pdf",1
3024,"Alexis Pineda","MICI","suiza","47:8'","1207.05",,3000,,"no",0
2439,"Alexis Quiroz","Ministerio del Ambiente","colombia","4:-72'",,,500,,"no",0
2077,"Alexis Rodríguez","Ministerio del Ambiente","alemania","51,5:10,5'",,,3600,,"no",0
2019,"Alexis Rodríguez","Ministerio del Ambiente","alemania","51,5:10,5'",,,4200,,"no",0
2030,"Alexis Rodríguez","Ministerio del Ambiente","alemania","51,5:10,5'",,,4200,,"no",0
2018,"Alexis Rodríguez","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,540,,"no",0
2006,"Alexis Rodríguez","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,1800,,"no",0
1994,"Alexis Rodríguez","Ministerio del Ambiente","italia","42,833333:12,833333'",,,2400,,"no",0
2088,"Alexis Rodríguez","Ministerio del Ambiente","méxico","23:-102'",,,2450,,"no",0
930,"Alfonso Quirós","MIDES","estados unidos de américa","39,828175:-98,5795'",,"Microsoft Y Oij",270,,"no",0
181,"Alfonso Quirós","MIDES","israel","31,5:34,75'",,"Cubiertos Por El Organismo Internacional",3960,,"pdf",1
1683,"Alfonso Serrano","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
2463,"Alfonso Serrano","Ministerio del Ambiente","costa rica","10:-84'",,,300,,"no",0
3147,"Alfredo Molto","MINSA","cuba","22:-79,5'",,"Cubierto Por El Ministerio De Salud Publica De Cuba",300,,"no",0
1560,"Alfredo Peña","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
96,"Alfredo Suescum","MICI","australia","-25:135'",355,,600,,"pdf",1
3033,"Alfredo Suescum","MICI","inglaterra","54:-4'",2360,,600,,"no",0
3036,"Alfredo Suescum","MICI","kenia","1:38'",,,1650,,"no",0
719,"Alibis Herrera","MEF","guatemala","15,5:-90,25'","645.4",,630,,"no",0
1893,"Alina Rodriguez","Ministerio del Ambiente","bolivia","-17:-65'",,,630,,"no",0
985,"Alis Mosquera","Ministerio de la Presidencia","china","35:105'","2561.27",,2700,,"no",0
986,"Aljedrando Varela","Ministerio de la Presidencia",,,"799.62",,,,"no",0
576,"Alma González","MEF","honduras","15:-86,5'",,,315,,"no",0
987,"Alvaro Aleman","Ministerio de la Presidencia","guatemala","15,5:-90,25'","917.93",,500,,"no",0
988,"Alvaro Aleman","Ministerio de la Presidencia","república dominicana","19:-70,666667'",,,400,,"no",0
2923,"Alvaro Lozano","MINSA","argentina","-34:-64'",1585,,1925,,"pdf",1
3125,"Alvaro Lozano","MINSA","perú","-10:-76'","864.34",,2000,,"no",0
797,"Alvaro Montenegro","MEF","estados unidos de américa","39,828175:-98,5795'",,,2250,,"no",0
879,"Alvaro Montenegro","MEF","estados unidos de américa","39,828175:-98,5795'","1111.6",,2700,,"no",0
635,"Alvaro Montenegro","MEF","inglaterra","54:-4'","1003.84",,4200,,"no",0
1864,"Alvaro Sánchez","Ministerio del Ambiente","belice","17,25:-88,75'",,,420,,"no",0
1798,"Alvaro Sánchez","Ministerio del Ambiente","china","35:105'",,,4140,,"no",0
2414,"Alvaro Sánchez","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,600,,"no",0
1525,"Alvaro Varela","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",1200,,"no",0
1590,"Alvaro Ventura","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",4000,,"no",0
1597,"Alvin Alvarado","Ministerio de Seguridad Pública","méxico","23:-102'",,"Auspiciado",500,,"no",0
2348,"Alvin Alzamora","Ministerio del Ambiente","méxico","23:-102'",,,3150,,"no",0
1602,"Amanda Edith","Ministerio de Seguridad Pública","chile","-30:-71'",,"Auspiciado",600,,"no",0
321,"Amed Arosemena","MITRADEL","china","35:105'",,"Cubierto Por La Embajada De Taiwan",2550,,"pdf",1
235,"Amed Arosemena","MITRADEL","suiza","47:8'","1361.71",,4200,,"pdf",1
1603,"Ameth Barria","Ministerio de Seguridad Pública","chile","-30:-71'",,"Convenio Marco",2500,,"no",0
31,"Ameth Cerceño","MINSA","austria","47,333333:13,333333'",,"Cubierto Por La Oficina De Las Naciones Unidas Contra La Droga Y El Delito",720,,"detalle",1
990,"Ameth Perez","Ministerio de la Presidencia","japón","36:138'","4427.63",,5400,,"no",0
989,"Ameth Sanchez","Ministerio de la Presidencia","alemania","51,5:10,5'","1971.68",,2100,,"no",0
2145,"Ana Aguilar","Ministerio del Ambiente","alemania","51,5:10,5'",,,1800,,"no",0
2251,"Ana Aguilar","Ministerio del Ambiente","corea del sur","37:127,5'",,,4680,,"no",0
2225,"Ana Aguilar","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2380,"Ana Aguilar","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2135,"Ana Aguilar","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2231,"Ana Aguilar","Ministerio del Ambiente","españa","40:-4'",,,900,,"no",0
2118,"Ana Aguilar","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,315,,"no",0
2155,"Ana Aguilar","Ministerio del Ambiente","méxico","23:-102'",,,525,,"no",0
2329,"Ana Aguilar","Ministerio del Ambiente","méxico","23:-102'",,,525,,"no",0
2230,"Ana Aguilar","Ministerio del Ambiente","nicaragua","13:-85'",,,420,,"no",0
2198,"Ana Aguilar","Ministerio del Ambiente","perú","-10:-76'",,,5950,,"no",0
3026,"Ana Alfonso","MICI","corea del sur","37:127,5'","1577.52",,4800,,"no",0
117,"Ana Alfonso","MICI","corea del sur","37:127,5'","2506.9",,4200,,"pdf",1
3072,"Ana Alfonso","MICI","honduras","15:-86,5'","486.77",,1200,,"no",0
3050,"Ana Alfonso","MICI","honduras","15:-86,5'","673.7",,1200,,"no",0
154,"Ana Alfonso","MICI","nicaragua","13:-85'","710.35",,1200,,"pdf",1
3042,"Ana Alfonso","MICI","uruguay","-33:-56'",,,600,,"no",0
2467,"Ana Candanedo","Ministerio del Ambiente","méxico","23:-102'",,,300,,"no",0
2384,"Ana Carmen","Ministerio del Ambiente","chile","-30:-71'",,,405,,"no",0
2398,"Ana Carmen","Ministerio del Ambiente","chile","-30:-71'",,,1125,,"no",0
991,"Ana Castillo","Ministerio de la Presidencia","polonia","52:20'","6179.64",,,,"no",0
992,"Ana Castillo","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","2271.76",,,,"no",0
2193,"Ana Concepción","Ministerio del Ambiente","chile","-30:-71'",,,675,,"no",0
2407,"Ana Concepción","Ministerio del Ambiente","ecuador","-2:-77,5'",,,500,,"no",0
2239,"Ana Concepción","Ministerio del Ambiente","perú","-10:-76'",,,525,,"no",0
925,"Ana Cristina","MIDES","colombia","4:-72'",,"Bid",660,,"no",0
1000,"Ana De León","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","894.63",,1800,,"no",0
999,"Ana De León","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","2271.76",,1750,,"no",0
1004,"Ana De León","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","2420.92",,1000,,"no",0
1005,"Ana De León","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","7053.04",,2300,,"no",0
1002,"Ana De León","Ministerio de la Presidencia","japón","36:138'","13985.73",,2700,,"no",0
1001,"Ana De León","Ministerio de la Presidencia","república dominicana","19:-70,666667'","1046.7",,800,,"no",0
1003,"Ana De León","Ministerio de la Presidencia","suiza","47:8'","2420.92",,1500,,"no",0
2383,"Ana Domínguez","Ministerio del Ambiente","alemania","51,5:10,5'",,,1620,,"no",0
2395,"Ana Domínguez","Ministerio del Ambiente","francia","46:2'",,,11400,,"no",0
2527,"Ana Domínguez","Ministerio del Ambiente","marruecos","32:-5'",,,2100,,"no",0
2411,"Ana Domínguez","Ministerio del Ambiente","méxico","23:-102'",,,400,,"no",0
2562,"Ana Gonzalez","MINSA","puerto rico","18,2482882:-66,4998941'",,"Cubierto Por Abbvie",270,,"no",0
97,"Ana Henríquez","MICI","república dominicana","19:-70,666667'","998.51",,2000,,"pdf",1
2040,"Ana Lopez","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
2488,"Ana Lopez","Ministerio del Ambiente","costa rica","10:-84'",,,1200,,"no",0
1916,"Ana Lopez","Ministerio del Ambiente","costa rica","10:-84'",,,1400,,"no",0
2497,"Ana Lopez","Ministerio del Ambiente","costa rica","10:-84'",,,2400,,"no",0
2461,"Ana Lopez","Ministerio del Ambiente","turquía","39,059012:34,911546'",,,5400,,"no",0
998,"Ana Reyes","Ministerio de la Presidencia","alemania","51,5:10,5'",,,4200,,"no",0
995,"Ana Reyes","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'",,,750,,"no",0
997,"Ana Reyes","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","896.86",,1800,,"no",0
993,"Ana Reyes","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","2145.16",,2500,,"no",0
994,"Ana Reyes","Ministerio de la Presidencia","méxico","23:-102'",,,200,,"no",0
996,"Ana Reyes","Ministerio de la Presidencia","perú","-10:-76'","1511.74",,800,,"no",0
2269,"Ana Rodríguez","Ministerio del Ambiente","ecuador","-2:-77,5'",,,630,,"no",0
30,"Ana Saucedo","MINSA","méxico","23:-102'",1365,,,"CUBIERTO POR EL GOBIERNO DE MEXICO","detalle",1
2233,"Ana Tuñón","Ministerio del Ambiente","chile","-30:-71'",,,2700,,"no",0
2234,"Ana Tuñón","Ministerio del Ambiente","cuba","22:-79,5'",,,630,,"no",0
1922,"Ana Tuñón","Ministerio del Ambiente","méxico","23:-102'",,,1995,,"no",0
2138,"Ana Tuñón","Ministerio del Ambiente","méxico","23:-102'",,,2100,,"no",0
523,"Anabel Broce","AIG","españa","40:-4'","1849.17",,3000,,"no",0
2860,"Anadela Del Cid","MEF","república dominicana","19:-70,666667'","673.44",,2450,,"informe",1
2606,"Anarella Jaen","MINSA","chile","-30:-71'",,"Viático Complementario 420.00",,"Cubierto por ICA","no",0
3136,"Anarella Jaen","MINSA","belice","17,25:-88,75'",,"Cubierto Por Oirsa",400,,"no",0
464,"Anarella Jaen","MINSA","colombia","4:-72'",,"Cubierto Por La Camara De Centroamerica Y Del Caribe De Cosmeticos Y Aseo",200,,"si",1
401,"Anarella Jaen","MINSA","francia","46:2'",,,4800,,"si",1
457,"Anarella Jaen","MINSA","guatemala","15,5:-90,25'",,"Cubierto Por Ops/oms",800,,"si",1
1781,"Anastacio González","Ministerio del Ambiente","ecuador","-2:-77,5'",,,630,,"no",0
885,"Anayansi Lobo","MEF","estados unidos de américa","39,828175:-98,5795'","1021.7",,2700,,"no",0
376,"Anayansi Tejada","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por Ops/oms",300,,"si",1
663,"Andrea Garzón","MEF",,,2750,,,,"no",0
2760,"Andy Monrroy","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
310,"Andy Monrroy","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
2338,"Angel Araúz","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,525,,"no",0
2421,"Angel Araúz","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,,,"no",0
1006,"Angel Calderon","Ministerio de la Presidencia",,,"719.04",,,,"no",0
2701,"Ángel Martínez","MITRADEL","corea del sur","37:127,5'",,,2415,,"no",0
705,"Ángel Mudarra","MEF","brasil","-10:-55'",,,1890,,"no",0
839,"Ángel Mudarra","MEF","perú","-10:-76'","1106.2",,525,,"no",0
732,"Angel Rangel","MEF","españa","40:-4'","1250.58",,2160,,"no",0
1544,"Angel Rodriguez","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1575,"Angel Rodriguez","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2753,"Ángel Valdespino","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
303,"Ángel Valdespino","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
2264,"Ángela Jiménez","Ministerio del Ambiente","costa rica","10:-84'",,,525,,"no",0
918,"Angela Romero","MEF","estados unidos de américa","39,828175:-98,5795'","694.86",,3000,,"no",0
880,"Angela Romero","MEF","estados unidos de américa","39,828175:-98,5795'","1111.6",,2700,,"no",0
638,"Angela Romero","MEF","inglaterra","54:-4'","1381.52",,4200,,"no",0
43,"Angélica Maytín","ANTAI","austria","47,333333:13,333333'","2946.51",,4200,,"informe de misión oficial",1
46,"Angélica Maytín","ANTAI","austria","47,333333:13,333333'","2957.66",,4200,,"informe de misión oficial",1
60,"Angélica Maytín","ANTAI","austria","47,333333:13,333333'","3745.85",,4900,,"informe sustantivo",1
62,"Angélica Maytín","ANTAI","austria","47,333333:13,333333'","3750.91",,4900,,"informe sustantivo",1
40,"Angélica Maytín","ANTAI","chile","-30:-71'","2306.7",,2000,,"informe de misión oficial",1
57,"Angélica Maytín","ANTAI","chile","-30:-71'","3665.9",,1800,,"informe sustantivo",1
41,"Angélica Maytín","ANTAI","china","35:105'","9286.7",,4800,,"informe de misión oficial",1
58,"Angélica Maytín","ANTAI","china","35:105'","9778.98",,4900,,"informe sustantivo",1
51,"Angélica Maytín","ANTAI","estados unidos de américa","39,828175:-98,5795'","711.76",,4800,,"informe de misión oficial",1
36,"Angélica Maytín","ANTAI","estados unidos de américa","39,828175:-98,5795'","2093.55",,3000,,"informe de misión oficial",1
53,"Angélica Maytín","ANTAI","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por El Organismo Internacional",1500,,"informe sustantivo",1
54,"Angélica Maytín","ANTAI","estados unidos de américa","39,828175:-98,5795'","1653.56",,3600,,"informe sustantivo",1
38,"Angélica Maytín","ANTAI","francia","46:2'","4851.2",,2400,,"informe de misión oficial",1
50,"Angélica Maytín","ANTAI","rusia","60:100'","6058.68",,4800,,"informe de misión oficial",1
3019,"Angelo Gutierrez","MICI","brasil","-10:-55'","864.17",,2500,,"no",0
3069,"Angelo Gutierrez","MICI","chile","-30:-71'","2249.71",,3000,,"no",0
2984,"Angelo Gutierrez","MICI","costa rica","10:-84'","458.45",,1200,,"no",0
2431,"Angely Véliz","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,500,,"no",0
2732,"Aniano Pinzón","MITRADEL","suiza","47:8'",,,9600,,"no",0
3054,"Aníbal Nicholson","MICI","costa rica","10:-84'",,,400,,"no",0
3067,"Aníbal Nicholson","MICI","méxico","23:-102'",960,,2400,,"no",0
2647,"Anibal Ortiz","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
1007,"Anibal Ruiz","Ministerio de la Presidencia","república dominicana","19:-70,666667'","971.8",,1600,,"no",0
694,"Annie Domingo","MEF","honduras","15:-86,5'",,,420,,"no",0
1615,"Annjanette Vergara","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",3500,,"no",0
2067,"Anthony Vega","Ministerio del Ambiente","colombia","4:-72'",,,420,,"no",0
2423,"Anthony Vega","Ministerio del Ambiente","costa rica","10:-84'",,,300,,"no",0
2504,"Antonella Finis","Ministerio del Ambiente","brasil","-10:-55'",,,2000,,"no",0
2754,"Antonio Corro","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
304,"Antonio Corro","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
44,"Antonio Lam","ANTAI","austria","47,333333:13,333333'","1185.54",,4200,,"informe de misión oficial",1
47,"Antonio Lam","ANTAI","austria","47,333333:13,333333'","1970.72",,4200,,"informe de misión oficial",1
63,"Antonio Lam","ANTAI","austria","47,333333:13,333333'","2359.91",,4200,,"informe sustantivo",1
61,"Antonio Lam","ANTAI","austria","47,333333:13,333333'","2435.1",,4200,,"informe sustantivo",1
42,"Antonio Lam","ANTAI","china","35:105'","3234.78",,4800,,"informe de misión oficial",1
56,"Antonio Lam","ANTAI","costa rica","10:-84'","606.99",,2000,,"informe sustantivo",1
52,"Antonio Lam","ANTAI","estados unidos de américa","39,828175:-98,5795'","711.76",,4000,,"informe de misión oficial",1
